Periode,ID client,Nombre de retraits effectues par carte,Nombre d'operations carte,Nombre d'operations Hors carte,Total mouvement d'affaires,Encours crdit immo,Encours Crdit consommation amortisable,Encours Crdit consommation renouvelable,Encours Compte Epargne,Encours Compte Epargne terme,montant encours AV,Offre attribuée
AOUT,5A-D5-50-14,4,337.0,60.0,15150,42,0,0,0.0,54,2955,Credit
AOUT,5A-D9-EA-CA,0,35.0,32.0,4075,60,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5A-DD-FA-31,0,457.0,135.0,35629,2,0,0,0.0,59 924,16,Credit
AOUT,5A-E6-6A-28,4,463.0,162.0,31696,88,361 201,66,0.0,0,0,Credit
AOUT,5A-EA-04-AD,3,43.0,24.0,1267,0,0,0,0.0,39,963,Nouvelle Carte (Etudiants)
AOUT,5A-FC-7E-56,5,663.0,256.0,40916,8,34 344,43,0.0,0,42 304,Nouvelle Epargne écologique
AOUT,5B-0C-24-4C,6,91.0,40.0,1320,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5B-23-C7-C4,0,247.0,85.0,47176,25,0,0,0.0,11 628,75,Credit
AOUT,5B-2D-AE-FC,3,222.0,55.0,20120,80,0,0,0.0,0,0,Credit
AOUT,5B-35-32-7D,0,397.0,330.0,34481,40,0,0,0.0,10 500,0,Nouvelle Epargne écologique
AOUT,5B-45-A7-1A,0,0.0,84.0,120714,0,0,20 275,0.0,0,7 150,Credit
AOUT,5B-60-41-A4,0,0.0,0.0,0,0,0,0,378.0,315,0,Nouvelle Carte (Etudiants)
AOUT,5B-70-2A-77,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5B-74-27-58,0,84.0,21.0,0,0,0,0,697.0,326,0,Nouvelle Carte (Etudiants)
AOUT,5B-78-80-DA,4,355.0,796.0,96392,32,203 120,48,0.0,0,5 041,Nouvelle Epargne écologique
AOUT,5B-85-60-C2,0,0.0,9.0,2139,21,0,0,0.0,12 129,14,Nouvelle Carte (Etudiants)
AOUT,5B-92-6E-FB,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5B-9E-1A-24,0,0.0,0.0,907,26,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5B-A1-76-8D,0,0.0,0.0,0,0,0,0,54.0,936,0,Nouvelle Carte (Etudiants)
AOUT,5B-B3-02-97,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5B-B8-BD-5F,0,0.0,9.0,1651,25,0,0,0.0,39 250,32,Nouvelle Carte (Etudiants)
AOUT,5B-BB-7E-A3,0,0.0,15.0,633,9,0,0,0.0,15,708,Nouvelle Carte (Etudiants)
AOUT,5B-C0-9C-FB,0,0.0,18.0,5280,0,83 977,0,0.0,0,1 094,Credit
AOUT,5B-C8-D0-EC,0,0.0,16.0,32000,0,0,0,0.0,0,0,Credit
AOUT,5B-D6-26-D4,0,0.0,0.0,0,0,0,0,96.0,2955,0,Nouvelle Carte (Etudiants)
AOUT,5B-D7-7E-61,0,97.0,10.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5B-E1-11-A3,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5B-E1-14-37,4,553.0,312.0,148254,78,0,0,0.0,0,0,Nouvelle Epargne écologique
AOUT,5C-0F-C2-F2,6,283.0,216.0,29280,60,0,0,0.0,8 396,48,Nouvelle Epargne écologique
AOUT,5C-2C-5C-F9,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5C-2E-82-29,0,0.0,20.0,5225,0,0,50 275,0.0,0,0,Credit
AOUT,5C-34-A7-AB,3,707.0,280.0,91030,31,531 424,87,0.0,0,23 747,Nouvelle Epargne écologique
AOUT,5C-35-EC-9F,0,0.0,0.0,0,0,0,0,,80,0,Nouvelle Carte (Etudiants)
AOUT,5C-3B-B4-63,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5C-40-BF-F7,0,0.0,12.0,2489,20,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5C-52-CB-73,6,202.0,481.0,26646,75,37 699,21,0.0,0,17 929,Nouvelle Epargne écologique
AOUT,5C-74-6B-09,0,0.0,0.0,0,0,0,0,0.0,0,416,Nouvelle Carte (Etudiants)
AOUT,5C-79-CF-CC,0,0.0,10.0,0,0,0,0,11.0,4975,0,Nouvelle Carte (Etudiants)
AOUT,5C-84-3A-FE,8,295.0,120.0,33856,38,0,0,0.0,20 696,40,Credit
AOUT,5C-85-EC-F5,0,0.0,18.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5C-90-B7-6B,0,167.0,60.0,9047,32,153 024,63,0.0,0,0,Credit
AOUT,5C-9E-4B-D4,0,0.0,0.0,0,0,0,0,,50,0,Nouvelle Carte (Etudiants)
AOUT,5C-A4-20-78,0,0.0,40.0,6792,5,0,0,0.0,24 852,68,Credit
AOUT,5C-A6-56-8C,0,0.0,0.0,0,0,0,0,,19,0,Nouvelle Carte (Etudiants)
AOUT,5C-A7-65-CD,0,0.0,0.0,0,0,0,0,,82,0,Nouvelle Carte (Etudiants)
AOUT,5C-AD-4A-0E,0,0.0,0.0,0,0,0,0,,69,0,Nouvelle Carte (Etudiants)
AOUT,5C-B9-3D-E2,0,0.0,15.0,0,0,18 775,0,0.0,3,66,Nouvelle Carte (Etudiants)
AOUT,5C-D9-34-54,0,43.0,119.0,21388,12,273 843,31,0.0,0,24 097,Credit
AOUT,5C-DB-0C-B8,0,196.0,84.0,53350,78,0,19 481,88.0,0,19 567,Credit
AOUT,5C-F0-93-20,0,247.0,168.0,30938,88,0,18 775,0.0,0,0,Credit
AOUT,5D-0D-CA-19,3,535.0,360.0,61795,68,224 070,20,0.0,0,24 096,Nouvelle Epargne écologique
AOUT,5D-2B-B1-25,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5D-4D-44-85,4,157.0,51.0,11486,49,0,0,0.0,0,0,Credit
AOUT,5D-50-9F-40,0,237.0,105.0,23182,10,0,0,0.0,5 953,6,Credit
AOUT,5D-55-D0-F7,0,133.0,66.0,9813,48,0,0,0.0,48 182,72,Credit
AOUT,5D-77-46-4A,0,109.0,108.0,11539,92,0,0,0.0,5,6385,Credit
AOUT,5D-7F-42-88,5,319.0,114.0,10468,92,0,0,0.0,276,15,Credit
AOUT,5D-90-11-98,5,311.0,248.0,31840,96,0,0,0.0,14 175,0,Nouvelle Epargne écologique
AOUT,5D-92-DA-1B,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5D-AB-18-B3,0,0.0,0.0,0,0,0,0,0.0,525,0,Nouvelle Carte (Etudiants)
AOUT,5D-B8-32-5E,6,223.0,120.0,13547,44,0,0,0.0,23,898,Credit
AOUT,5D-BD-9B-73,0,0.0,18.0,13883,91,188 214,36,0.0,0,0,Credit
AOUT,5D-D9-5F-B8,0,0.0,0.0,0,0,0,0,508.0,368,0,Nouvelle Carte (Etudiants)
AOUT,5D-E0-2D-0B,6,32.0,257.0,25160,85,0,0,0.0,74 480,34,Nouvelle Epargne écologique
AOUT,5D-EA-11-4B,0,0.0,6.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5D-F0-15-AD,0,0.0,0.0,0,0,0,0,0.0,0,4 604,Nouvelle Carte (Etudiants)
AOUT,5D-F6-32-7C,7,122.0,125.0,20559,70,0,0,0.0,0,0,Credit
AOUT,5E-08-DE-2B,6,934.0,207.0,23792,13,0,1 876,85.0,0,3 171,Nouvelle Epargne écologique
AOUT,5E-2C-6B-EF,3,32.0,90.0,14378,5,0,0,0.0,0,0,Credit
AOUT,5E-32-43-B5,0,0.0,0.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5E-54-F2-0C,0,211.0,108.0,12518,64,0,0,0.0,877,926,Credit
AOUT,5E-58-29-57,3,145.0,132.0,16853,34,0,0,0.0,20 794,21,Credit
AOUT,5E-5B-D2-50,0,0.0,0.0,0,0,0,0,212.0,163,0,Nouvelle Carte (Etudiants)
AOUT,5E-6C-41-2A,0,42.0,40.0,10000,0,0,0,0.0,10,5,Credit
AOUT,5E-6E-D3-36,0,0.0,6.0,0,0,0,0,69.0,1005,0,Nouvelle Carte (Etudiants)
AOUT,5E-77-D9-C7,0,0.0,15.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5E-8E-39-5B,3,553.0,196.0,63857,1,0,0,0.0,215,355,Credit
AOUT,5E-8E-8D-D4,4,,,72185,12,0,2 227,4.0,0,39,Credit
AOUT,5E-C6-6C-C7,3,42.0,45.0,5744,30,0,0,0.0,9 601,32,Credit
AOUT,5E-CC-94-7F,3,667.0,370.0,28681,50,0,10 275,0.0,0,4 665,Nouvelle Epargne écologique
AOUT,5E-CD-BF-D1,0,9.0,70.0,21251,44,0,0,0.0,21 095,67,Credit
AOUT,5E-D3-34-05,0,0.0,14.0,1000,0,159 434,5,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5E-DD-37-7D,3,553.0,132.0,20566,80,0,0,0.0,7 077,0,Credit
AOUT,5F-09-C7-B1,0,79.0,114.0,12627,96,0,0,0.0,9 610,73,Credit
AOUT,5F-0D-B3-7C,0,182.0,178.0,13117,22,211 335,76,0.0,0,13 345,Credit
AOUT,5F-24-13-B4,0,481.0,114.0,28608,6,0,0,0.0,1 312,50,Credit
AOUT,5F-27-5C-EA,0,0.0,5.0,0,0,0,0,0.0,0,0,Nouvelle Carte (Etudiants)
AOUT,5F-31-00-44,0,14.0,92.0,48038,40,204 180,82,0.0,0,8 883,Credit
AOUT,5F-44-FE-26,0,211.0,96.0,10345,14,0,0,0.0,0,0,Credit
AOUT,5F-52-D4-CB,0,687.0,304.0,59393,76,295 040,68,0.0,0,21 735,Nouvelle Epargne écologique
AOUT,5F-58-21-97,0,0.0,0.0,0,0,0,0,0.0,0,66 283,Nouvelle Carte (Etudiants)
AOUT,5F-59-FA-0C,3,343.0,144.0,10865,82,0,0,0.0,8 371,88,Credit
AOUT,5F-5C-69-0F,0,9.0,91.0,7377,30,0,0;0.0;20 647;31;Credit
AOUT;5F-66-31-56;0;0.0;115.0;13782;55;0;0;0.0;0;0;Credit
AOUT;5F-69-D5-FC;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;5F-6B-EA-BC;0;272.0;60.0;15998;65;0;0;0.0;122 936;39;Credit
AOUT;5F-74-4F-31;3;154.0;259.0;24934;0;0;0;0.0;657;8145;Nouvelle Epargne écologique
AOUT;5F-7C-02-94;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;5F-7D-49-B9;0;35.0;70.0;8224;65;0;0;0.0;0;0;Credit
AOUT;5F-9B-F2-C9;0;32.0;12.0;1775;23;0;0;0.0;0;84;Nouvelle Carte (Etudiants)
AOUT;5F-BC-C0-A3;0;0.0;35.0;9670;0;0;16 941;0.0;0;26 108;Credit
AOUT;5F-BE-2D-4A;0;432.0;158.0;23161;39;0;0;0.0;22 680;75;Credit
AOUT;5F-BE-36-AA;0;0.0;0.0;0;0;0;0;16.0;6215;0;Nouvelle Carte (Etudiants)
AOUT;5F-D4-DD-2A;0;0.0;0.0;0;0;0;0;14.0;28;0;Nouvelle Carte (Etudiants)
AOUT;5F-D8-3B-A0;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;5F-DA-E8-DD;0;0.0;0.0;0;0;0;0;0.0;357;0;Nouvelle Carte (Etudiants)
AOUT;5F-EA-46-A8;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;5F-EC-86-08;8;527.0;125.0;78590;40;0;0;0.0;0;0;Credit
AOUT;5F-EC-DB-71;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;5F-EF-7B-89;0;610.0;243.0;30319;47;0;0;0.0;4 786;43;Nouvelle Epargne écologique
AOUT;60-08-CD-BF;0;294.0;63.0;957;46;0;6 537;83.0;0;0;Credit
AOUT;60-10-47-46;0;0.0;25.0;4894;60;0;0;0.0;1 357;6;Nouvelle Carte (Etudiants)
AOUT;60-2C-B5-CA;4;0.0;0.0;72429;12;0;0;0.0;3 942;53;Credit
AOUT;60-2D-34-C9;4;647.0;85.0;15737;40;0;0;0.0;0;0;Credit
AOUT;60-6D-2F-07;0;0.0;42.0;2310;0;335 692;89;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;60-87-0F-00;3;27.0;24.0;1280;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;60-B0-07-DA;4;296.0;222.0;35600;90;0;0;0.0;8 907;85;Nouvelle Epargne écologique
AOUT;60-B2-12-60;0;0.0;2.0;0;0;0;0;;25;0;Nouvelle Carte (Etudiants)
AOUT;60-BD-BD-AF;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;60-C7-E9-ED;0;0.0;0.0;15800;0;0;0;0.0;0;0;Credit
AOUT;60-D7-52-47;0;0.0;4.0;100;0;0;0;0.0;0;4 899;Nouvelle Carte (Etudiants)
AOUT;60-DC-31-A1;6;571.0;126.0;23461;26;0;0;0.0;0;0;Credit
AOUT;60-E6-E2-71;0;0.0;0.0;0;0;0;0;;0;0;Nouvelle Carte (Etudiants)
AOUT;60-EB-11-DE;0;;280.0;48845;70;0;0;0.0;3 809;75;Nouvelle Epargne écologique
AOUT;60-EC-95-CB;0;99.0;16.0;2000;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;60-FD-7F-C0;0;0.0;36.0;0;188 833;50;0;0.0;735;3885;Nouvelle Carte (Etudiants)
AOUT;61-0B-9A-6B;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;61-0E-E3-71;8;391.0;54.0;2317;68;0;0;0.0;0;0;Credit
AOUT;61-16-92-94;5;385.0;225.0;19516;95;0;2 952;42.0;1 640;98;Nouvelle Epargne écologique
AOUT;61-28-61-FC;7;139.0;39.0;10029;0;0;0;0.0;0;0;Credit
AOUT;61-4B-DA-34;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;61-50-02-32;0;167.0;88.0;19721;84;353 956;25;0.0;0;0;Credit
AOUT;61-51-EC-70;0;0.0;24.0;1200;0;0;17 075;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;61-62-BD-19;4;255.0;156.0;14372;40;0;0;0.0;6 888;0;Credit
AOUT;61-6D-BE-15;0;;264.0;53607;51;113 668;65;0.0;0;8 463;Nouvelle Epargne écologique
AOUT;61-75-5D-8A;0;223.0;216.0;43466;64;0;0;0.0;91 625;32;Nouvelle Epargne écologique
AOUT;61-95-73-59;0;163.0;54.0;7841;46;0;0;0.0;10 249;82;Credit
AOUT;61-98-DD-34;3;495.0;208.0;18970;16;0;14 275;0.0;0;18 071;Nouvelle Epargne écologique
AOUT;61-A9-AB-40;0;0.0;8.0;82;72;0;0;0.0;75;369;Nouvelle Carte (Etudiants)
AOUT;61-B9-4C-72;3;652.0;195.0;63063;85;0;0;0.0;35 263;25;Credit
AOUT;61-BC-5C-3D;3;98.0;119.0;12498;50;0;0;0.0;19 721;11;Credit
AOUT;61-C5-23-24;5;517.0;294.0;13507;68;0;0;0.0;131 040;0;Nouvelle Epargne écologique
AOUT;61-C6-B6-6E;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;61-CA-B1-59;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;61-D5-D2-88;0;0.0;0.0;0;0;0;0;10.0;962;0;Nouvelle Carte (Etudiants)
AOUT;61-EB-A4-C2;0;0.0;6.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;61-EC-D5-2A;12;422.0;75.0;11778;95;0;0;0.0;10;5;Credit
AOUT;62-02-5E-E0;0;0.0;18.0;527;86;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;62-05-AA-98;3;34.0;609.0;8969;60;0;0;0.0;13;419;Nouvelle Epargne écologique
AOUT;62-07-B9-CB;0;0.0;4.0;0;0;0;0;0.0;0;49;Nouvelle Carte (Etudiants)
AOUT;62-3A-2E-8B;3;409.0;106.0;16604;10;123 380;69;;92;0;Credit
AOUT;62-49-C7-FE;0;92.0;55.0;3313;75;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;62-4F-3C-73;0;0.0;2.0;30;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;62-5E-BA-6C;0;0.0;30.0;1146;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;62-5F-0C-1F;3;197.0;135.0;12090;40;0;0;0.0;19;929;Credit
AOUT;62-6F-19-DD;0;152.0;130.0;13038;10;0;15 066;15.0;0;34 731;Credit
AOUT;62-8C-D1-3D;0;0.0;30.0;10044;54;0;0;0.0;15 294;97;Credit
AOUT;62-90-C9-69;0;112.0;24.0;27724;14;0;0;0.0;11;2455;Credit
AOUT;62-90-DD-60;0;0.0;4.0;60;0;0;0;0.0;0;6 282;Nouvelle Carte (Etudiants)
AOUT;62-9B-CD-B1;24;;350.0;15278;6;0;0;0.0;11;145;Nouvelle Epargne écologique
AOUT;62-A1-CD-B0;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;62-AD-BE-C1;3;117.0;67.0;11091;51;0;0;0.0;24 780;79;Credit
AOUT;62-BB-99-B6;3;127.0;42.0;3660;0;0;0;0.0;327;435;Credit
AOUT;62-D4-7E-13;0;142.0;63.0;1559;76;0;0;0.0;1 287;54;Credit
AOUT;62-F0-0C-0E;7;280.0;140.0;12138;77;0;0;0.0;8 814;18;Credit
AOUT;62-F2-F2-D0;0;0.0;0.0;0;0;0;0;0.0;0;193;Nouvelle Carte (Etudiants)
AOUT;63-00-B8-83;3;432.0;300.0;17760;15;0;0;0.0;1 585;50;Nouvelle Epargne écologique
AOUT;63-09-6A-8F;4;43.0;36.0;5581;80;0;0;0.0;0;0;Credit
AOUT;63-12-4C-F0;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;63-15-77-8D;0;52.0;50.0;21753;50;143 013;35;0.0;0;18 596;Credit
AOUT;63-49-F9-EE;4;107.0;75.0;9955;55;0;0;0.0;0;0;Credit
AOUT;63-4D-64-70;0;399.0;144.0;18168;72;0;0;0.0;6 615;0;Credit
AOUT;63-51-4F-FB;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;63-57-63-2B;0;0.0;28.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;63-57-7C-77;0;8.0;6.0;4563;54;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;63-5C-27-68;4;507.0;360.0;34829;20;0;0;0.0;13 299;79;Nouvelle Epargne écologique
AOUT;63-64-A1-A8;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;63-70-43-6E;0;23.0;4.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;63-7D-E9-C3;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;63-7E-3B-81;0;0.0;6.0;150;0;0;0;0.0;0;6 139;Nouvelle Carte (Etudiants)
AOUT;63-8F-3B-80;0;181.0;186.0;29095;38;0;0;0.0;6 300;0;Credit
AOUT;63-91-20-35;0;0.0;4.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;63-97-12-51;0;0.0;27.0;8077;60;257 567;50;0.0;0;0;Credit
AOUT;63-9B-D9-E6;0;167.0;16.0;8560;96;0;0;0.0;24 144;54;Credit
AOUT;63-A2-3F-F4;0;7.0;40.0;670;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;63-A7-6A-C6;0;0.0;15.0;10125;0;0;0;0.0;0;0;Credit
AOUT;63-AA-60-0F;0;352.0;131.0;10212;56;0;3 287;42.0;0;70;Credit
AOUT;63-B5-E4-95;0;87.0;148.0;14624;4;0;667;4.0;0;238;Credit
AOUT;63-C3-B5-D7;0;0.0;0.0;0;0;0;0;5.0;2815;0;Nouvelle Carte (Etudiants)
AOUT;63-D4-02-54;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;63-EB-5C-56;0;0.0;24.0;0;0;18 775;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;63-EF-5B-E3;5;47.0;208.0;22078;88;0;0;0.0;0;693;Nouvelle Epargne écologique
AOUT;64-12-A8-0B;0;0.0;2.0;50;0;0;0;;62;0;Nouvelle Carte (Etudiants)
AOUT;64-18-3B-12;3;27.0;50.0;6961;82;268 260;24;0.0;0;162;Credit
AOUT;64-21-E4-B2;0;0.0;27.0;3300;0;278 869;32;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;64-25-68-A9;0;0.0;0.0;0;0;0;0;0.0;0;165;Nouvelle Carte (Etudiants)
AOUT;64-33-D6-95;0;0.0;2.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;64-37-12-6B;0;0.0;0.0;0;0;0;0;;67;0;Nouvelle Carte (Etudiants)
AOUT;64-3D-14-DD;0;77.0;16.0;4074;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;64-50-F1-82;0;203.0;56.0;11581;78;0;0;0.0;0;0;Credit
AOUT;64-66-03-BF;5;265.0;84.0;14754;54;0;0;0.0;24 283;48;Credit
AOUT;64-A0-6F-5D;0;0.0;2.0;20;0;0;0;;0;0;Nouvelle Carte (Etudiants)
AOUT;64-BD-8E-C7;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;64-C7-66-DA;0;0.0;0.0;0;0;0;0;210.0;462;0;Nouvelle Carte (Etudiants)
AOUT;64-D1-B7-55;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;64-E1-51-B9;0;0.0;4.0;100;0;0;0;0.0;0;5 515;Nouvelle Carte (Etudiants)
AOUT;64-E1-8B-56;0;0.0;4.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;64-E9-D2-73;3;137.0;95.0;17723;5;159 880;93;0.0;0;24 129;Credit
AOUT;65-2A-5C-FF;7;202.0;121.0;18886;51;0;0;0.0;11 926;81;Credit
AOUT;65-3B-B9-0E;0;0.0;3.0;50;0;0;0;36.0;75;0;Nouvelle Carte (Etudiants)
AOUT;65-68-E0-93;0;0.0;0.0;0;0;0;0;29.0;955;0;Nouvelle Carte (Etudiants)
AOUT;65-70-EB-EB;0;0.0;6.0;40;0;0;0;0.0;0;2 671;Nouvelle Carte (Etudiants)
AOUT;65-71-F4-8D;5;119.0;32.0;8391;92;0;0;0.0;0;0;Credit
AOUT;65-8B-5C-28;4;312.0;205.0;15943;85;0;0;0.0;0;0;Nouvelle Epargne écologique
AOUT;65-8D-69-A0;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;65-9B-87-7A;3;75.0;274.0;36020;98;128 582;47;;13;0;Nouvelle Epargne écologique
AOUT;65-A3-F0-A0;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;65-A7-A0-F1;0;0.0;10.0;0;0;0;0;;73;0;Nouvelle Carte (Etudiants)
AOUT;65-AC-16-95;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;65-C3-36-12;0;99.0;16.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;65-E7-F6-D2;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;66-01-17-0C;0;216.0;275.0;20943;89;0;9 702;46.0;1 413;44;Nouvelle Epargne écologique
AOUT;66-07-72-CE;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;66-1E-B1-97;0;207.0;95.0;12866;25;0;0;0.0;0;0;Credit
AOUT;66-20-EB-64;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;66-2A-FE-21;7;679.0;264.0;26579;28;193 798;24;0.0;0;1 930;Nouvelle Epargne écologique
AOUT;66-2E-65-5F;0;451.0;48.0;0;0;0;0;13.0;461;0;Credit
AOUT;66-3B-87-52;0;157.0;217.0;21498;24;148 882;99;0.0;0;0;Nouvelle Epargne écologique
AOUT;66-3E-81-20;0;0.0;0.0;0;0;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;66-3F-74-1D;4;679.0;372.0;43350;60;93 500;0;0.0;0;11 841;Nouvelle Epargne écologique
AOUT;66-4E-EB-1B;7;487.0;250.0;19994;80;0;0;0.0;7 529;1;Nouvelle Epargne écologique
AOUT;66-77-31-76;3;511.0;232.0;27791;28;0;9 208;99.0;0;0;Nouvelle Epargne écologique
AOUT;66-84-A4-32;0;0.0;0.0;0;0;0;0;29.0;736;0;Nouvelle Carte (Etudiants)
AOUT;66-95-1F-9F;4;105.0;91.0;13259;47;0;11 946;87.0;0;0;Credit
AOUT;66-A1-52-F9;0;384.0;177.0;41261;12;332 252;3;0.0;0;18 956;Credit
AOUT;66-CA-16-FA;3;109.0;102.0;5747;70;0;0;0.0;0;0;Credit
AOUT;66-D5-45-D4;0;0.0;222.0;37720;92;122 066;37;0.0;0;6 312;Nouvelle Epargne écologique
AOUT;66-DF-0B-74;4;235.0;296.0;22375;0;277 826;4;0.0;0;536;Nouvelle Epargne écologique
AOUT;66-E8-C0-8C;3;607.0;72.0;18437;4;0;0;0.0;10;5;Credit
AOUT;67-08-0E-89;0;0.0;20.0;1431;8;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;67-10-1D-CD;0;43.0;30.0;6000;0;216 105;32;0.0;0;0;Credit
AOUT;67-1F-4A-A0;5;399.0;280.0;17725;36;0;0;0.0;43;6695;Nouvelle Epargne écologique
AOUT;67-38-6C-B6;0;95.0;96.0;93133;28;0;10 275;0.0;0;2;Credit
AOUT;67-55-AB-EE;3;164.0;155.0;10214;58;157 057;73;0.0;0;1 225;Credit
AOUT;67-69-E9-47;4;103.0;36.0;6737;88;0;0;0.0;8 400;0;Credit
AOUT;67-87-36-65;0;0.0;0.0;0;0;0;0;23.0;4675;0;Nouvelle Carte (Etudiants)
AOUT;67-8C-5F-E7;3;212.0;65.0;9522;15;0;0;0.0;0;0;Credit
AOUT;67-9A-06-3D;0;0.0;0.0;0;0;0;0;28.0;329;0;Nouvelle Carte (Etudiants)
AOUT;67-9A-EA-6B;0;0.0;112.0;17575;92;0;0;0.0;0;0;Credit
AOUT;67-B2-B7-76;6;147.0;145.0;18819;0;0;0;0.0;0;0;Credit
AOUT;67-BD-D9-48;4;238.0;110.0;6031;19;0;0;0.0;1 097;88;Credit
AOUT;67-F1-2C-33;3;77.0;56.0;1422;96;0;0;0.0;0;0;Nouvelle Carte (Etudiants)
AOUT;67-F2-7B-37;0;0.0;4.0;85;0;0;0;;8;0;Nouvelle Carte (Etudiants)
AOUT;67-F2-C7-DE;0;0.0;4.0;18;0;29 123;73;0.0;0;0;Nouvelle Carte (Etudiants)
